state,initial claims,continued claims,week,code
Texas,"12,298","107,435",1997-08-30,TX
Texas,"10,941","105,218",1997-09-06,TX
Texas,"13,637","105,465",1997-09-13,TX
Texas,"10,907","102,471",1997-09-20,TX
Texas,"11,524","103,999",1997-09-27,TX
Texas,"15,349","98,087",1997-10-04,TX
Texas,"12,782","99,996",1997-10-11,TX
Texas,"12,555","103,345",1997-10-18,TX
Texas,"12,466","101,847",1997-10-25,TX
Texas,"13,491","101,091",1997-11-01,TX
Texas,"13,964","99,844",1997-11-08,TX
Texas,"13,732","105,137",1997-11-15,TX
Texas,"15,674","97,322",1997-11-22,TX
Texas,"11,798","114,963",1997-11-29,TX
Texas,"13,025","106,775",1997-12-06,TX
Texas,"16,227","115,465",1997-12-13,TX
Texas,"19,102","97,525",1997-12-20,TX
Texas,"5,999","122,206",1997-12-27,TX
Texas,"18,258","118,006",1998-01-03,TX
Texas,"16,742","120,913",1998-01-10,TX
Texas,"13,927","115,498",1998-01-17,TX
Texas,"11,909","120,928",1998-01-24,TX
Texas,"13,022","112,506",1998-01-31,TX
Texas,"11,977","115,568",1998-02-07,TX
Texas,"11,879","110,576",1998-02-14,TX
Texas,"10,244","114,049",1998-02-21,TX
Texas,"13,337","109,436",1998-02-28,TX
Texas,"12,127","108,458",1998-03-07,TX
Texas,"13,227","110,477",1998-03-14,TX
Texas,"13,038","108,716",1998-03-21,TX
Texas,"11,893","108,144",1998-03-28,TX
Texas,"13,589","103,329",1998-04-04,TX
Texas,"11,196","103,544",1998-04-11,TX
Texas,"10,990","103,929",1998-04-18,TX
Texas,"11,087","100,593",1998-04-25,TX
Texas,"12,784","98,547",1998-05-02,TX
Texas,"11,973","99,001",1998-05-09,TX
Texas,"13,636","98,683",1998-05-16,TX
Texas,"13,202","96,763",1998-05-23,TX
Texas,"13,162","101,653",1998-05-30,TX
Texas,"12,112","99,228",1998-06-06,TX
Texas,"14,229","106,052",1998-06-13,TX
Texas,"13,699","100,429",1998-06-20,TX
Texas,"15,125","109,589",1998-06-27,TX
Texas,"15,107","104,248",1998-07-04,TX
Texas,"13,449","113,299",1998-07-11,TX
Texas,"12,761","113,103",1998-07-18,TX
Texas,"12,365","114,291",1998-07-25,TX
Texas,"12,909","112,094",1998-08-01,TX
Texas,"12,240","109,541",1998-08-08,TX
Texas,"13,331","112,114",1998-08-15,TX
Texas,"12,477","106,284",1998-08-22,TX
Texas,"13,399","110,295",1998-08-29,TX
Texas,"11,473","103,817",1998-09-05,TX
Texas,"11,581","111,251",1998-09-12,TX
Texas,"11,496","101,544",1998-09-19,TX
Texas,"12,120","109,650",1998-09-26,TX
Texas,"15,683","100,324",1998-10-03,TX
Texas,"13,092","106,776",1998-10-10,TX
Texas,"14,442","105,873",1998-10-17,TX
Texas,"16,530","108,936",1998-10-24,TX
Texas,"19,534","110,908",1998-10-31,TX
Texas,"16,939","114,696",1998-11-07,TX
Texas,"16,132","118,683",1998-11-14,TX
Texas,"14,441","115,550",1998-11-21,TX
Texas,"14,043","132,883",1998-11-28,TX
Texas,"16,584","121,363",1998-12-05,TX
Texas,"19,641","133,249",1998-12-12,TX
Texas,"15,472","119,426",1998-12-19,TX
Texas,"11,668","137,425",1998-12-26,TX
Texas,"20,306","139,393",1999-01-02,TX
Texas,"18,499","142,970",1999-01-09,TX
Texas,"16,052","137,965",1999-01-16,TX
Texas,"15,109","140,220",1999-01-23,TX
Texas,"16,104","137,562",1999-01-30,TX
Texas,"14,377","138,388",1999-02-06,TX
Texas,"13,778","136,608",1999-02-13,TX
Texas,"12,394","149,619",1999-02-20,TX
Texas,"15,621","136,875",1999-02-27,TX
Texas,"15,681","138,118",1999-03-06,TX
Texas,"14,234","135,759",1999-03-13,TX
Texas,"13,518","137,710",1999-03-20,TX
Texas,"13,700","132,916",1999-03-27,TX
Texas,"16,870","133,140",1999-04-03,TX
Texas,"14,235","131,170",1999-04-10,TX
Texas,"14,356","135,904",1999-04-17,TX
Texas,"13,876","129,299",1999-04-24,TX
Texas,"15,610","131,738",1999-05-01,TX
Texas,"14,744","127,526",1999-05-08,TX
Texas,"14,741","133,725",1999-05-15,TX
Texas,"16,417","126,907",1999-05-22,TX
Texas,"17,395","131,380",1999-05-29,TX
Texas,"13,236","131,096",1999-06-05,TX
Texas,"14,073","138,468",1999-06-12,TX
Texas,"14,470","132,326",1999-06-19,TX
Texas,"14,664","136,883",1999-06-26,TX
Texas,"15,680","128,761",1999-07-03,TX
Texas,"13,430","138,475",1999-07-10,TX
Texas,"13,116","132,072",1999-07-17,TX
Texas,"13,020","134,886",1999-07-24,TX
Texas,"13,412","127,000",1999-07-31,TX
Texas,"13,259","130,331",1999-08-07,TX
Texas,"13,292","125,215",1999-08-14,TX
Texas,"12,718","123,169",1999-08-21,TX
Texas,"15,350","120,843",1999-08-28,TX
Texas,"15,091","115,725",1999-09-04,TX
Texas,"10,783","120,161",1999-09-11,TX
Texas,"11,611","112,675",1999-09-18,TX
Texas,"11,866","114,840",1999-09-25,TX
Texas,"15,510","107,435",1999-10-02,TX
Texas,"12,948","108,696",1999-10-09,TX
Texas,"14,247","110,825",1999-10-16,TX
Texas,"13,453","108,313",1999-10-23,TX
Texas,"15,361","107,903",1999-10-30,TX
Texas,"14,538","107,147",1999-11-06,TX
Texas,"14,149","112,667",1999-11-13,TX
Texas,"15,459","103,262",1999-11-20,TX
Texas,"13,517","123,319",1999-11-27,TX
Texas,"13,879","111,196",1999-12-04,TX
Texas,"15,014","122,369",1999-12-11,TX
Texas,"15,585","108,702",1999-12-18,TX
Texas,"8,310","121,868",1999-12-25,TX
Texas,"18,872","123,890",2000-01-01,TX
Texas,"15,218","124,372",2000-01-08,TX
Texas,"14,151","119,713",2000-01-15,TX
Texas,"12,024","121,715",2000-01-22,TX
Texas,"13,771","115,755",2000-01-29,TX
Texas,"12,411","117,332",2000-02-05,TX
Texas,"11,631","117,264",2000-02-12,TX
Texas,"12,097","113,350",2000-02-19,TX
Texas,"11,382","114,022",2000-02-26,TX
Texas,"12,074","110,489",2000-03-04,TX
Texas,"13,925","111,810",2000-03-11,TX
Texas,"11,611","109,670",2000-03-18,TX
Texas,"10,863","109,261",2000-03-25,TX
Texas,"14,913","105,754",2000-04-01,TX
Texas,"12,329","104,209",2000-04-08,TX
Texas,"11,431","106,390",2000-04-15,TX
Texas,"11,740","100,427",2000-04-22,TX
Texas,"12,480","103,131",2000-04-29,TX
Texas,"12,827","98,878",2000-05-06,TX
Texas,"13,320","100,719",2000-05-13,TX
Texas,"13,447","98,406",2000-05-20,TX
Texas,"15,081","102,600",2000-05-27,TX
Texas,"12,683","101,106",2000-06-03,TX
Texas,"12,959","106,976",2000-06-10,TX
Texas,"12,720","103,952",2000-06-17,TX
Texas,"14,279","107,326",2000-06-24,TX
Texas,"15,123","101,435",2000-07-01,TX
Texas,"11,551","111,435",2000-07-08,TX
Texas,"12,814","108,244",2000-07-15,TX
Texas,"12,071","108,929",2000-07-22,TX
Texas,"14,270","109,307",2000-07-29,TX
Texas,"12,547","106,539",2000-08-05,TX
Texas,"13,007","108,690",2000-08-12,TX
Texas,"12,761","103,024",2000-08-19,TX
Texas,"15,067","102,877",2000-08-26,TX
Texas,"13,480","97,928",2000-09-02,TX
Texas,"11,944","102,147",2000-09-09,TX
Texas,"11,577","98,302",2000-09-16,TX
Texas,"11,968","98,720",2000-09-23,TX
Texas,"17,593","96,537",2000-09-30,TX
Texas,"14,105","95,680",2000-10-07,TX
Texas,"13,113","102,267",2000-10-14,TX
Texas,"13,421","98,145",2000-10-21,TX
Texas,"14,710","101,459",2000-10-28,TX
Texas,"16,914","98,583",2000-11-04,TX
Texas,"18,344","107,335",2000-11-11,TX
Texas,"13,055","100,405",2000-11-18,TX
Texas,"14,514","119,735",2000-11-25,TX
Texas,"14,971","105,509",2000-12-02,TX
Texas,"14,545","116,638",2000-12-09,TX
Texas,"15,346","108,763",2000-12-16,TX
Texas,"17,745","114,884",2000-12-23,TX
Texas,"12,071","121,953",2000-12-30,TX
Texas,"18,541","123,437",2001-01-06,TX
Texas,"16,796","118,692",2001-01-13,TX
Texas,"14,859","126,450",2001-01-20,TX
Texas,"15,456","118,875",2001-01-27,TX
Texas,"14,792","125,272",2001-02-03,TX
Texas,"13,916","116,574",2001-02-10,TX
Texas,"14,885","124,130",2001-02-17,TX
Texas,"13,809","121,957",2001-02-24,TX
Texas,"17,274","126,103",2001-03-03,TX
Texas,"16,092","122,619",2001-03-10,TX
Texas,"16,028","128,070",2001-03-17,TX
Texas,"16,466","125,400",2001-03-24,TX
Texas,"20,182","128,648",2001-03-31,TX
Texas,"15,175","123,866",2001-04-07,TX
Texas,"17,253","134,810",2001-04-14,TX
Texas,"16,557","125,857",2001-04-21,TX
Texas,"18,143","137,761",2001-04-28,TX
Texas,"16,852","127,110",2001-05-05,TX
Texas,"18,701","140,617",2001-05-12,TX
Texas,"17,254","131,779",2001-05-19,TX
Texas,"19,196","145,358",2001-05-26,TX
Texas,"16,879","139,449",2001-06-02,TX
Texas,"17,372","150,574",2001-06-09,TX
Texas,"17,415","146,834",2001-06-16,TX
Texas,"21,124","156,014",2001-06-23,TX
Texas,"20,157","146,458",2001-06-30,TX
Texas,"17,211","161,320",2001-07-07,TX
Texas,"17,533","160,647",2001-07-14,TX
Texas,"17,491","163,115",2001-07-21,TX
Texas,"18,387","160,884",2001-07-28,TX
Texas,"16,267","163,190",2001-08-04,TX
Texas,"16,933","161,556",2001-08-11,TX
Texas,"17,223","163,561",2001-08-18,TX
Texas,"18,527","160,424",2001-08-25,TX
Texas,"18,693","157,465",2001-09-01,TX
Texas,"14,837","159,593",2001-09-08,TX
Texas,"18,562","159,865",2001-09-15,TX
Texas,"21,217","157,005",2001-09-22,TX
Texas,"22,852","161,505",2001-09-29,TX
Texas,"24,492","161,130",2001-10-06,TX
Texas,"22,297","170,841",2001-10-13,TX
Texas,"23,465","174,610",2001-10-20,TX
Texas,"22,477","177,032",2001-10-27,TX
Texas,"24,444","184,100",2001-11-03,TX
Texas,"20,092","183,558",2001-11-10,TX
Texas,"23,866","184,466",2001-11-17,TX
Texas,"19,123","203,048",2001-11-24,TX
Texas,"26,019","200,898",2001-12-01,TX
Texas,"22,536","204,863",2001-12-08,TX
Texas,"26,735","207,534",2001-12-15,TX
Texas,"17,437","196,848",2001-12-22,TX
Texas,"17,031","227,754",2001-12-29,TX
Texas,"26,115","216,732",2002-01-05,TX
Texas,"22,875","227,661",2002-01-12,TX
Texas,"21,413","212,424",2002-01-19,TX
Texas,"18,836","221,053",2002-01-26,TX
Texas,"20,255","210,146",2002-02-02,TX
Texas,"17,778","217,532",2002-02-09,TX
Texas,"19,044","208,540",2002-02-16,TX
Texas,"16,489","214,055",2002-02-23,TX
Texas,"19,582","205,332",2002-03-02,TX
Texas,"19,250","211,517",2002-03-09,TX
Texas,"18,092","206,939",2002-03-16,TX
Texas,"16,717","204,789",2002-03-23,TX
Texas,"20,763","198,422",2002-03-30,TX
Texas,"20,552","197,887",2002-04-06,TX
Texas,"21,639","197,535",2002-04-13,TX
Texas,"22,731","195,680",2002-04-20,TX
Texas,"24,868","196,449",2002-04-27,TX
Texas,"22,837","199,530",2002-05-04,TX
Texas,"22,851","200,870",2002-05-11,TX
Texas,"20,685","200,482",2002-05-18,TX
Texas,"20,331","198,257",2002-05-25,TX
Texas,"22,437","200,975",2002-06-01,TX
Texas,"20,326","197,341",2002-06-08,TX
Texas,"19,453","205,513",2002-06-15,TX
Texas,"21,639","197,366",2002-06-22,TX
Texas,"24,235","194,956",2002-06-29,TX
Texas,"18,599","204,163",2002-07-06,TX
Texas,"20,075","206,367",2002-07-13,TX
Texas,"19,427","205,120",2002-07-20,TX
Texas,"22,072","203,119",2002-07-27,TX
Texas,"19,451","202,388",2002-08-03,TX
Texas,"18,887","200,879",2002-08-10,TX
Texas,"19,441","199,281",2002-08-17,TX
Texas,"18,928","195,683",2002-08-24,TX
Texas,"21,763","188,960",2002-08-31,TX
Texas,"17,444","193,058",2002-09-07,TX
Texas,"19,077","191,043",2002-09-14,TX
Texas,"19,335","188,859",2002-09-21,TX
Texas,"20,631","187,153",2002-09-28,TX
Texas,"21,609","186,092",2002-10-05,TX
Texas,"20,677","186,774",2002-10-12,TX
Texas,"20,503","190,849",2002-10-19,TX
Texas,"23,245","188,621",2002-10-26,TX
Texas,"22,220","194,115",2002-11-02,TX
Texas,"21,220","192,545",2002-11-09,TX
Texas,"21,318","199,282",2002-11-16,TX
Texas,"21,382","177,688",2002-11-23,TX
Texas,"18,090","218,444",2002-11-30,TX
Texas,"21,263","193,141",2002-12-07,TX
Texas,"23,854","212,294",2002-12-14,TX
Texas,"20,716","183,520",2002-12-21,TX
Texas,"14,384","217,834",2002-12-28,TX
Texas,"26,623","203,907",2003-01-04,TX
Texas,"23,836","218,417",2003-01-11,TX
Texas,"19,481","202,577",2003-01-18,TX
Texas,"18,044","213,536",2003-01-25,TX
Texas,"21,984","199,105",2003-02-01,TX
Texas,"21,274","209,615",2003-02-08,TX
Texas,"19,950","200,947",2003-02-15,TX
Texas,"15,848","210,330",2003-02-22,TX
Texas,"22,310","200,770",2003-03-01,TX
Texas,"24,178","206,496",2003-03-08,TX
Texas,"20,662","202,289",2003-03-15,TX
Texas,"20,336","205,731",2003-03-22,TX
Texas,"22,242","197,684",2003-03-29,TX
Texas,"23,581","199,200",2003-04-05,TX
Texas,"20,169","198,224",2003-04-12,TX
Texas,"20,596","203,247",2003-04-19,TX
Texas,"20,973","200,414",2003-04-26,TX
Texas,"20,033","200,553",2003-05-03,TX
Texas,"20,214","200,570",2003-05-10,TX
Texas,"20,923","199,746",2003-05-17,TX
Texas,"21,303","198,910",2003-05-24,TX
Texas,"22,545","203,549",2003-05-31,TX
Texas,"20,504","201,407",2003-06-07,TX
Texas,"19,904","212,057",2003-06-14,TX
Texas,"21,806","205,079",2003-06-21,TX
Texas,"23,377","203,782",2003-06-28,TX
Texas,"19,925","212,527",2003-07-05,TX
Texas,"19,559","211,440",2003-07-12,TX
Texas,"18,779","214,005",2003-07-19,TX
Texas,"18,705","208,133",2003-07-26,TX
Texas,"19,217","208,243",2003-08-02,TX
Texas,"18,321","203,004",2003-08-09,TX
Texas,"19,363","205,783",2003-08-16,TX
Texas,"18,776","196,501",2003-08-23,TX
Texas,"19,046","194,357",2003-08-30,TX
Texas,"16,712","192,338",2003-09-06,TX
Texas,"18,596","191,765",2003-09-13,TX
Texas,"17,610","187,276",2003-09-20,TX
Texas,"19,231","186,581",2003-09-27,TX
Texas,"21,607","181,722",2003-10-04,TX
Texas,"19,192","184,318",2003-10-11,TX
Texas,"20,444","184,621",2003-10-18,TX
Texas,"19,936","183,438",2003-10-25,TX
Texas,"21,311","185,694",2003-11-01,TX
Texas,"19,829","182,456",2003-11-08,TX
Texas,"19,620","190,842",2003-11-15,TX
Texas,"19,907","168,524",2003-11-22,TX
Texas,"16,823","206,146",2003-11-29,TX
Texas,"18,684","181,109",2003-12-06,TX
Texas,"21,426","196,035",2003-12-13,TX
Texas,"21,838","162,480",2003-12-20,TX
Texas,"11,456","203,853",2003-12-27,TX
Texas,"25,141","186,170",2004-01-03,TX
Texas,"22,686","198,239",2004-01-10,TX
Texas,"19,298","186,361",2004-01-17,TX
Texas,"16,471","191,662",2004-01-24,TX
Texas,"19,673","179,060",2004-01-31,TX
Texas,"17,472","185,049",2004-02-07,TX
Texas,"17,073","178,567",2004-02-14,TX
Texas,"15,235","180,233",2004-02-21,TX
Texas,"18,113","174,225",2004-02-28,TX
Texas,"17,757","175,618",2004-03-06,TX
Texas,"16,786","170,325",2004-03-13,TX
Texas,"15,888","170,215",2004-03-20,TX
Texas,"17,053","164,580",2004-03-27,TX
Texas,"18,892","158,412",2004-04-03,TX
Texas,"16,672","161,811",2004-04-10,TX
Texas,"17,026","160,731",2004-04-17,TX
Texas,"16,816","158,089",2004-04-24,TX
Texas,"17,129","154,537",2004-05-01,TX
Texas,"17,675","152,586",2004-05-08,TX
Texas,"17,800","155,137",2004-05-15,TX
Texas,"20,274","151,484",2004-05-22,TX
Texas,"18,971","152,708",2004-05-29,TX
Texas,"15,567","154,727",2004-06-05,TX
Texas,"17,512","159,203",2004-06-12,TX
Texas,"16,432","155,347",2004-06-19,TX
Texas,"18,579","159,036",2004-06-26,TX
Texas,"20,493","153,872",2004-07-03,TX
Texas,"18,100","160,210",2004-07-10,TX
Texas,"17,107","162,201",2004-07-17,TX
Texas,"15,807","158,565",2004-07-24,TX
Texas,"17,473","156,080",2004-07-31,TX
Texas,"15,320","153,515",2004-08-07,TX
Texas,"16,415","153,907",2004-08-14,TX
Texas,"15,964","147,128",2004-08-21,TX
Texas,"17,626","146,365",2004-08-28,TX
Texas,"14,999","139,638",2004-09-04,TX
Texas,"15,277","145,924",2004-09-11,TX
Texas,"14,446","135,991",2004-09-18,TX
Texas,"15,181","140,424",2004-09-25,TX
Texas,"19,706","131,147",2004-10-02,TX
Texas,"17,306","133,924",2004-10-09,TX
Texas,"16,311","135,924",2004-10-16,TX
Texas,"16,572","134,899",2004-10-23,TX
Texas,"18,444","133,951",2004-10-30,TX
Texas,"18,665","131,376",2004-11-06,TX
Texas,"20,237","139,293",2004-11-13,TX
Texas,"15,988","123,521",2004-11-20,TX
Texas,"15,292","155,029",2004-11-27,TX
Texas,"16,250","133,595",2004-12-04,TX
Texas,"18,138","149,158",2004-12-11,TX
Texas,"18,676","131,271",2004-12-18,TX
Texas,"12,240","152,601",2004-12-25,TX
Texas,"24,996","145,621",2005-01-01,TX
Texas,"18,263","146,764",2005-01-08,TX
Texas,"14,663","148,293",2005-01-15,TX
Texas,"15,914","141,665",2005-01-22,TX
Texas,"15,981","137,958",2005-01-29,TX
Texas,"14,787","135,026",2005-02-05,TX
Texas,"13,235","135,560",2005-02-12,TX
Texas,"13,892","129,567",2005-02-19,TX
Texas,"13,011","130,518",2005-02-26,TX
Texas,"16,010","124,072",2005-03-05,TX
Texas,"18,181","124,739",2005-03-12,TX
Texas,"14,035","124,439",2005-03-19,TX
Texas,"13,922","127,898",2005-03-26,TX
Texas,"17,212","115,620",2005-04-02,TX
Texas,"14,273","116,726",2005-04-09,TX
Texas,"17,247","118,150",2005-04-16,TX
Texas,"14,672","114,929",2005-04-23,TX
Texas,"15,249","116,245",2005-04-30,TX
Texas,"15,213","118,974",2005-05-07,TX
Texas,"16,925","115,015",2005-05-14,TX
Texas,"18,240","112,719",2005-05-21,TX
Texas,"17,248","117,190",2005-05-28,TX
Texas,"13,363","118,621",2005-06-04,TX
Texas,"14,344","122,059",2005-06-11,TX
Texas,"14,123","118,875",2005-06-18,TX
Texas,"16,980","121,726",2005-06-25,TX
Texas,"19,407","116,285",2005-07-02,TX
Texas,"13,040","123,916",2005-07-09,TX
Texas,"15,077","125,584",2005-07-16,TX
Texas,"13,931","124,297",2005-07-23,TX
Texas,"14,334","118,660",2005-07-30,TX
Texas,"14,140","118,683",2005-08-06,TX
Texas,"14,055","118,338",2005-08-13,TX
Texas,"13,687","113,708",2005-08-20,TX
Texas,"19,300","112,996",2005-08-27,TX
Texas,"22,806","106,312",2005-09-03,TX
Texas,"11,364","120,207",2005-09-10,TX
Texas,"11,110","123,005",2005-09-17,TX
Texas,"29,041","138,357",2005-09-24,TX
Texas,"30,949","142,660",2005-10-01,TX
Texas,"21,705","157,374",2005-10-08,TX
Texas,"17,625","145,417",2005-10-15,TX
Texas,"15,438","151,343",2005-10-22,TX
Texas,"15,469","140,653",2005-10-29,TX
Texas,"14,175","138,383",2005-11-05,TX
Texas,"17,553","143,037",2005-11-12,TX
Texas,"13,300","126,802",2005-11-19,TX
Texas,"12,806","138,753",2005-11-26,TX
Texas,"14,169","129,728",2005-12-03,TX
Texas,"14,323","145,323",2005-12-10,TX
Texas,"16,120","135,631",2005-12-17,TX
Texas,"12,334","141,790",2005-12-24,TX
Texas,"16,082","141,161",2005-12-31,TX
Texas,"15,283","142,607",2006-01-07,TX
Texas,"13,809","139,189",2006-01-14,TX
Texas,"11,757","139,563",2006-01-21,TX
Texas,"12,652","134,844",2006-01-28,TX
Texas,"12,027","133,149",2006-02-04,TX
Texas,"11,553","126,594",2006-02-11,TX
Texas,"11,596","119,225",2006-02-18,TX
Texas,"11,162","115,262",2006-02-25,TX
Texas,"14,049","112,901",2006-03-04,TX
Texas,"12,233","109,643",2006-03-11,TX
Texas,"10,884","108,739",2006-03-18,TX
Texas,"11,903","103,203",2006-03-25,TX
Texas,"14,287","100,564",2006-04-01,TX
Texas,"11,291","98,179",2006-04-08,TX
Texas,"12,473","100,959",2006-04-15,TX
Texas,"11,732","95,793",2006-04-22,TX
Texas,"13,090","98,734",2006-04-29,TX
Texas,"12,451","94,356",2006-05-06,TX
Texas,"13,087","99,665",2006-05-13,TX
Texas,"16,358","93,715",2006-05-20,TX
Texas,"14,222","99,357",2006-05-27,TX
Texas,"12,157","98,305",2006-06-03,TX
Texas,"12,550","104,610",2006-06-10,TX
Texas,"13,010","100,234",2006-06-17,TX
Texas,"13,811","105,922",2006-06-24,TX
Texas,"16,488","99,757",2006-07-01,TX
Texas,"11,773","108,011",2006-07-08,TX
Texas,"12,376","108,889",2006-07-15,TX
Texas,"13,122","107,955",2006-07-22,TX
Texas,"13,021","105,343",2006-07-29,TX
Texas,"12,159","106,487",2006-08-05,TX
Texas,"12,049","103,922",2006-08-12,TX
Texas,"12,222","100,046",2006-08-19,TX
Texas,"12,811","99,199",2006-08-26,TX
Texas,"11,981","96,091",2006-09-02,TX
Texas,"10,329","100,403",2006-09-09,TX
Texas,"11,119","95,149",2006-09-16,TX
Texas,"11,507","97,920",2006-09-23,TX
Texas,"13,144","91,757",2006-09-30,TX
Texas,"12,306","93,923",2006-10-07,TX
Texas,"12,120","93,940",2006-10-14,TX
Texas,"11,680","94,399",2006-10-21,TX
Texas,"14,075","93,857",2006-10-28,TX
Texas,"12,753","94,299",2006-11-04,TX
Texas,"14,953","95,469",2006-11-11,TX
Texas,"19,859","89,300",2006-11-18,TX
Texas,"14,252","106,899",2006-11-25,TX
Texas,"13,500","96,991",2006-12-02,TX
Texas,"13,302","105,314",2006-12-09,TX
Texas,"17,091","98,019",2006-12-16,TX
Texas,"11,423","102,783",2006-12-23,TX
Texas,"12,699","105,544",2006-12-30,TX
Texas,"16,331","109,477",2007-01-06,TX
Texas,"11,349","103,679",2007-01-13,TX
Texas,"14,371","108,150",2007-01-20,TX
Texas,"12,348","101,050",2007-01-27,TX
Texas,"11,851","104,820",2007-02-03,TX
Texas,"11,031","97,648",2007-02-10,TX
Texas,"10,477","100,400",2007-02-17,TX
Texas,"11,865","95,539",2007-02-24,TX
Texas,"14,702","97,862",2007-03-03,TX
Texas,"12,129","92,563",2007-03-10,TX
Texas,"11,644","99,961",2007-03-17,TX
Texas,"11,373","91,271",2007-03-24,TX
Texas,"13,540","93,274",2007-03-31,TX
Texas,"12,119","89,256",2007-04-07,TX
Texas,"12,512","95,730",2007-04-14,TX
Texas,"11,466","88,681",2007-04-21,TX
Texas,"12,506","94,215",2007-04-28,TX
Texas,"12,173","86,944",2007-05-05,TX
Texas,"12,751","92,958",2007-05-12,TX
Texas,"14,900","87,106",2007-05-19,TX
Texas,"12,984","91,740",2007-05-26,TX
Texas,"13,885","91,011",2007-06-02,TX
Texas,"12,433","95,501",2007-06-09,TX
Texas,"12,104","95,080",2007-06-16,TX
Texas,"12,664","97,982",2007-06-23,TX
Texas,"13,403","94,742",2007-06-30,TX
Texas,"12,719","100,563",2007-07-07,TX
Texas,"12,488","103,705",2007-07-14,TX
Texas,"11,496","102,871",2007-07-21,TX
Texas,"12,384","101,703",2007-07-28,TX
Texas,"12,694","102,292",2007-08-04,TX
Texas,"11,386","100,547",2007-08-11,TX
Texas,"11,539","100,097",2007-08-18,TX
Texas,"13,068","98,539",2007-08-25,TX
Texas,"10,598","93,014",2007-09-01,TX
Texas,"11,520","95,165",2007-09-08,TX
Texas,"11,439","91,903",2007-09-15,TX
Texas,"12,751","91,716",2007-09-22,TX
Texas,"12,528","90,738",2007-09-29,TX
Texas,"12,809","87,752",2007-10-06,TX
Texas,"11,912","90,875",2007-10-13,TX
Texas,"12,562","91,333",2007-10-20,TX
Texas,"12,983","93,133",2007-10-27,TX
Texas,"13,779","94,518",2007-11-03,TX
Texas,"14,876","94,868",2007-11-10,TX
Texas,"11,451","90,665",2007-11-17,TX
Texas,"14,542","107,619",2007-11-24,TX
Texas,"13,787","98,314",2007-12-01,TX
Texas,"13,545","105,543",2007-12-08,TX
Texas,"17,933","100,067",2007-12-15,TX
Texas,"9,309","101,777",2007-12-22,TX
Texas,"12,388","109,875",2007-12-29,TX
Texas,"16,181","114,125",2008-01-05,TX
Texas,"14,692","109,365",2008-01-12,TX
Texas,"11,805","109,296",2008-01-19,TX
Texas,"12,968","108,412",2008-01-26,TX
Texas,"12,714","105,710",2008-02-02,TX
Texas,"11,990","106,372",2008-02-09,TX
Texas,"11,881","105,395",2008-02-16,TX
Texas,"12,442","107,848",2008-02-23,TX
Texas,"13,072","105,313",2008-03-01,TX
Texas,"15,247","107,446",2008-03-08,TX
Texas,"12,700","105,187",2008-03-15,TX
